2.310905813927370124e+06,1.482457401048311112e+04,7.410565420585236097e+03,4.939889088474016717e+03,3.705765979524089744e+03,2.966721203396991314e+03,2.475610648374922675e+03,2.126576611646869424e+03,1.866784818524320144e+03,1.667013776812423430e+03,1.509912366747476426e+03,1.384695907843223267e+03,1.284567287864828359e+03,1.205439038517873541e+03,1.145445192176281125e+03,1.105184060384441409e+03,1.089247486972233673e+03,1.111513969141059306e+03,1.216832775809928535e+03,1.631144475162411254e+03,2.450603529079668806e+04
8.695947898263578827e+04,1.204792194764976045e+02,8.164928607326871202e+01,6.909791493431134768e+01,6.309493575591007897e+01,5.972630875382697724e+01,5.770555498786964677e+01,5.649645095632668301e+01,5.584688936264651460e+01,5.563615388682225671e+01,5.581718218060605352e+01,5.639875577791319472e+01,5.743648904193468496e+01,5.905221050524841786e+01,6.147442876008324930e+01,6.513423993946248913e+01,7.090930921358693695e+01,8.085621515357662759e+01,1.011200692108861574e+02,8.097515422026872045e+01,0.000000000000000000e+00
4.207017326439273165e+04,8.820587841682149133e+01,5.086142323450762603e+01,3.878445637027567017e+01,3.299793711011479047e+01,2.973084053194185827e+01,2.773992292244351532e+01,2.650306263252578987e+01,2.577000103034761480e+01,2.541445536178214581e+01,2.537719786799058141e+01,2.564351736262455006e+01,2.623749119994396750e+01,2.722923881932436885e+01,2.875966388108307825e+01,3.110132978610180388e+01,3.481481850733935346e+01,4.121947480920105988e+01,2.713329630465934628e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.711050566582992906e+04,7.825895166633921463e+01,4.217213792408841755e+01,3.046409766571398947e+01,2.482793254457378396e+01,2.162133549974218738e+01,1.964187205952257642e+01,1.838322394491749634e+01,1.760120632855203837e+01,1.717065056532692680e+01,1.702999480815617162e+01,1.715883703700742657e+01,1.757130234250280054e+01,1.832087946061952621e+01,1.952004352223450923e+01,2.138972195004200572e+01,2.438712916813315346e+01,1.479569738702792847e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.964466929367253397e+04,7.303152024516100482e+01,3.814858815456164365e+01,2.680516661576637460e+01,2.132957887132576857e+01,1.820195883766688638e+01,1.625929427459357512e+01,1.501124382577745919e+01,1.422072672085347023e+01,1.376549593596515919e+01,1.358441899635143812e+01,1.365552896112361481e+01,1.398920266213043284e+01,1.463208548189319558e+01,1.568458306479037390e+01,1.734545207251604637e+01,1.001370158245119946e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.518093289647961683e+04,6.946223030933555265e+01,3.573896742386294534e+01,2.475401316187856438e+01,1.944306011852953020e+01,1.640359026094351336e+01,1.451058434572227007e+01,1.328940601320957704e+01,1.251034876674247975e+01,1.205474430286342979e+01,1.186297327695812776e+01,1.191316992495809934e+01,1.221452743522086593e+01,1.281091459126302468e+01,1.379747293738938296e+01,7.681525589836462053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.222108176350795475e+04,6.666356442462031850e+01,3.405232320876803698e+01,2.341514462934805607e+01,1.826757402721093371e+01,1.531925239918037995e+01,1.348161380365620410e+01,1.229522851684251883e+01,1.153772347294175304e+01,1.109425566582413225e+01,1.090721791523923123e+01,1.095565928616665019e+01,1.124887375718778060e+01,1.183001841887355177e+01,6.396218860642341575e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.012300734523115170e+04,6.430943309783914685e+01,3.275626791459751530e+01,2.245230884292305262e+01,1.746337539894011570e+01,1.460561478842512528e+01,1.282515773108843327e+01,1.167713998349077897e+01,1.094631696578234781e+01,1.052171234886493778e+01,1.034796393466977449e+01,1.040547549666130500e+01,1.070435978451417292e+01,5.644121297631467193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.566047551525165545e+03,6.226738605150060124e+01,3.171027629112621327e+01,2.172135655653625719e+01,1.688362980535892177e+01,1.411341892974251699e+01,1.238953246111433515e+01,1.128088657889058055e+01,1.057905348122792866e+01,1.017684503384323058e+01,1.002122559199322005e+01,1.009419561163141310e+01,5.203559260292581534e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.372747962314063443e+03,6.048633352477392577e+01,3.085446177877666685e+01,2.115866269260398269e+01,1.646216293711164624e+01,1.377441313251681976e+01,1.210461179895774109e+01,1.103451402088413502e+01,1.036209150413569624e+01,9.983778411929332464e+00,9.848850238489827547e+00,4.970509921180867430e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
