1.085102035785754677e+06,1.713811478888964848e+04,8.625469839287050490e+03,5.787895253796342331e+03,4.369088259625436876e+03,3.517788302223004393e+03,2.950241863388799629e+03,2.544840292495845915e+03,2.240779264186099226e+03,2.004278597757828265e+03,1.815070184739978004e+03,1.660256137961172044e+03,1.531237865952356515e+03,1.422062497705170244e+03,1.328477982497515086e+03,1.247366149799529012e+03,1.176388371714222330e+03,1.113756285732008109e+03,1.058078943234314238e+03,1.008258226890704918e+03,2.053586778295462136e+04
8.273546855657278502e+04,1.696751714966609725e+01,1.696580202275804439e+01,1.696408689867213582e+01,1.696237177740836799e+01,1.696065665896674091e+01,1.695894154334725812e+01,1.695722643054991607e+01,1.695551132057472188e+01,1.695379621342166132e+01,1.695208110909074861e+01,1.695036600758197665e+01,1.694865090889533832e+01,1.694693581303084784e+01,1.694522071998849455e+01,1.694350562976828911e+01,1.694179054237021731e+01,1.694007545779429336e+01,1.693836037604051370e+01,8.468322648554435617e+00,0.000000000000000000e+00
4.084954012861002411e+04,1.696580202275804794e+01,1.696427746950448068e+01,1.696275291828912302e+01,1.696122836911198206e+01,1.695970382197306137e+01,1.695817927687235027e+01,1.695665473380984878e+01,1.695513019278557110e+01,1.695360565379949591e+01,1.695208111685164099e+01,1.695055658194199566e+01,1.694903204907056349e+01,1.694750751823734447e+01,1.694598298944233505e+01,1.694445846268554590e+01,1.694293393796696279e+01,1.694140941528659994e+01,8.469942447322226897e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.690981816100925062e+04,1.696408689867213226e+01,1.696275291828912302e+01,1.696141893925262067e+01,1.696008496156263234e+01,1.695875098521916513e+01,1.695741701022220127e+01,1.695608303657175497e+01,1.695474906426781558e+01,1.695341509331039376e+01,1.695208112369947884e+01,1.695074715543507793e+01,1.694941318851718393e+01,1.694807922294580393e+01,1.694674525872094151e+01,1.694541129584258599e+01,1.694407733431074448e+01,8.471371687062706712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.995575553882843087e+04,1.696237177740836088e+01,1.696122836911197851e+01,1.696008496156263234e+01,1.695894155476032239e+01,1.695779814870505930e+01,1.695665474339682532e+01,1.695551133883563111e+01,1.695436793502147665e+01,1.695322453195435841e+01,1.695208112963427283e+01,1.695093772806123056e+01,1.694979432723521739e+01,1.694865092715624755e+01,1.694750752782431391e+01,1.694636412923941649e+01,8.472610365700779411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.579526791227547255e+04,1.696065665896673380e+01,1.695970382197305071e+01,1.695875098521915447e+01,1.695779814870505220e+01,1.695684531243074034e+01,1.695589247639621533e+01,1.695493964060148429e+01,1.695398680504654365e+01,1.695303396973138632e+01,1.695208113465601940e+01,1.695112829982044289e+01,1.695017546522466034e+01,1.694922263086866110e+01,1.694826979675245227e+01,8.473658481438018697e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303101427455158773e+04,1.695894154334724391e+01,1.695817927687233251e+01,1.695741701022218706e+01,1.695665474339681111e+01,1.695589247639621178e+01,1.695513020922037484e+01,1.695436794186931095e+01,1.695360567434301302e+01,1.695284340664148814e+01,1.695208113876472567e+01,1.695131887071273624e+01,1.695055660248551277e+01,1.694979433408305525e+01,8.474516032752683614e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.106415133491320921e+04,1.695722643054990186e+01,1.695665473380983101e+01,1.695608303657173366e+01,1.695551133883561690e+01,1.695493964060147718e+01,1.695436794186930740e+01,1.695379624263911111e+01,1.695322454291089187e+01,1.695265284268464967e+01,1.695208114196038096e+01,1.695150944073808574e+01,1.695093773901776757e+01,8.475183018399711443e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.595272116108413684e+03,1.695551132057469346e+01,1.695513019278553912e+01,1.695474906426778716e+01,1.695436793502145179e+01,1.695398680504652233e+01,1.695360567434299881e+01,1.695322454291088476e+01,1.695284341075017664e+01,1.695246227786088156e+01,1.695208114424298884e+01,1.695170000989650561e+01,8.475659437410714148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.458052157205278490e+03,1.695379621342162579e+01,1.695360565379946038e+01,1.695341509331035823e+01,1.695322453195432644e+01,1.695303396973136500e+01,1.695284340664146683e+01,1.695265284268463546e+01,1.695246227786087090e+01,1.695227171217018025e+01,1.695208114561255641e+01,8.475945289093994361e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.552707998015736848e+03,1.695208110909071308e+01,1.695208111685159835e+01,1.695208112369944331e+01,1.695208112963424441e+01,1.695208113465599808e+01,1.695208113876470435e+01,1.695208114196036675e+01,1.695208114424298174e+01,1.695208114561255641e+01,8.476040573034538284e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.815751038625008732e+03,1.695036600758193757e+01,1.695055658194195658e+01,1.695074715543503885e+01,1.695093772806119503e+01,1.695112829982042513e+01,1.695131887071271137e+01,1.695150944073807153e+01,1.695170000989649850e+01,8.475945289093994361e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.204864471863440485e+03,1.694865090889530634e+01,1.694903204907052796e+01,1.694941318851715906e+01,1.694979432723519608e+01,1.695017546522464258e+01,1.695055660248549501e+01,1.695093773901775691e+01,8.475659437410714148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.690760095581036694e+03,1.694693581303082297e+01,1.694750751823731960e+01,1.694807922294578617e+01,1.694865092715623334e+01,1.694922263086865044e+01,1.694979433408304814e+01,8.475183018399711443e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.252525064807814488e+03,1.694522071998848034e+01,1.694598298944231729e+01,1.694674525872092374e+01,1.694750752782430325e+01,1.694826979675244871e+01,8.474516032752683614e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.874829945172050429e+03,1.694350562976827490e+01,1.694445846268553169e+01,1.694541129584257533e+01,1.694636412923941293e+01,8.473658481438018697e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.546183748262577865e+03,1.694179054237021376e+01,1.694293393796695568e+01,1.694407733431073737e+01,8.472610365700779411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.257804838710181684e+03,1.694007545779429691e+01,1.694140941528659994e+01,8.471371687062706712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.002868207307564262e+03,1.693836037604051725e+01,8.469942447322226897e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.775990448984509385e+03,8.468322648554435617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.053586778295461409e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
