1.511849146518066700e+05,1.484909465448920173e+03,5.753396733749671057e+02,3.634792875945910851e+02,2.533399725568718281e+02,1.858703789620570319e+02,1.415731938318858170e+02,1.105163964640638170e+02,8.755969245041055160e+01,7.017900803486426753e+01,5.707474891259066396e+01,4.738980156943719635e+01,4.040641164397814578e+01,3.551194489226848816e+01,3.223229855393847743e+01,3.023053672123754154e+01,2.926402711444892901e+01,2.913162020960388077e+01,2.963611288392164056e+01,3.056986263802729553e+01,3.172059358855806011e+01,3.289019292620348978e+01,3.391740023231964329e+01,3.469500219419696663e+01,3.517488079113013555e+01,3.535980302584395929e+01,3.528647686243393622e+01,3.500710839218761805e+01,3.457547962937468355e+01,3.403986183147581812e+01,3.344138540617140620e+01,3.281465987101353932e+01,3.218785475879749924e+01,3.158125710686586274e+01,3.100520681809324230e+01,3.045925713177621930e+01,2.993405958659461419e+01,2.941615458074942424e+01,2.889430894948437611e+01,2.836507528226199071e+01,2.783533320819846324e+01,2.732067694094491372e+01,2.684013529804787623e+01,2.640913884284794477e+01,2.603329384863535267e+01,2.570516229064170233e+01,2.540508530540419585e+01,2.510562689124078872e+01,2.477802349016941719e+01,2.439851249292084390e+01,2.395269369393726322e+01,2.343696374431688412e+01,2.285716385144834106e+01,2.222546755977556643e+01,2.155690962868368388e+01,2.086675284214624781e+01,2.016927569815488397e+01,1.947784673231372921e+01,1.880562951534180627e+01,1.816610622751850102e+01,1.757281526182904940e+01,1.703813380488943707e+01,1.657140892944986987e+01,1.617707497169761410e+01,1.585347253474909834e+01,1.559286786273450431e+01,1.538272376032702482e+01,1.520776380797777882e+01,1.505203542391419091e+01,1.490021646937610278e+01,1.473787119028648540e+01,1.455106514630045744e+01,1.432633838304476370e+01,1.405214380778877725e+01,1.372231212826310376e+01,1.334105732764898100e+01,1.292792139600222612e+01,1.252039084540361280e+01,1.217205614595178886e+01,1.194519043844267436e+01,1.189831829156082144e+01,1.207144677753803919e+01,1.247372459169692505e+01,1.307954024470331333e+01,1.383801454675693599e+01,1.469607227861540899e+01,1.562717836662857529e+01,1.665025882816656733e+01,1.782291942548205554e+01,1.920480965451854516e+01,2.080800273643260212e+01,2.256783436076741722e+01,2.436203841817316729e+01,2.607746602947669956e+01,2.770477116101702819e+01,2.945645565060887350e+01,3.188161676408665102e+01,3.582982287582557746e+01,4.276666827510464230e+01,7.191879890326244151e+01,1.688527388158782742e+03
7.548977502502030802e+03,3.199764870882858148e+01,1.439324705270229110e+01,9.078687870530675497e+00,5.857715205092472566e+00,3.943326325565779555e+00,2.866843076262049372e+00,2.244354711033044847e+00,1.841249170382505795e+00,1.542602942553040535e+00,1.303464687396621802e+00,1.112844211787753945e+00,9.704705390782837338e-01,8.746619436117926139e-01,8.196644039621616695e-01,7.979378644029453405e-01,8.028004439622750121e-01,8.293690485760503162e-01,8.739533889170938430e-01,9.328318477888014604e-01,1.001218629985814346e+00,1.072908626102151208e+00,1.140774004666292418e+00,1.197971397911373970e+00,1.239437526847371185e+00,1.263111352455152492e+00,1.270397723066691631e+00,1.265659052186629996e+00,1.254877385647260146e+00,1.243925011943006975e+00,1.237003870123423832e+00,1.235725714871709124e+00,1.239056377394494923e+00,1.244046626601535088e+00,1.247034466320447788e+00,1.244904476092389300e+00,1.236040481240912037e+00,1.220762385071514800e+00,1.201221658790537328e+00,1.180874844057265172e+00,1.163725313500776126e+00,1.153524166625217173e+00,1.153080719570176216e+00,1.163783528629056763e+00,1.185390893063640094e+00,1.216112927406701072e+00,1.252964707396275079e+00,1.292317804761283107e+00,1.330527576705961890e+00,1.364488997393916048e+00,1.391994316812890542e+00,1.411832500680948232e+00,1.423660334160569363e+00,1.427750085386104928e+00,1.424744046178176848e+00,1.415509670660463515e+00,1.401108586243596354e+00,1.382810013650418890e+00,1.362039130003158682e+00,1.340179024270033548e+00,1.318232184272330354e+00,1.296452402821058225e+00,1.274124950468598971e+00,1.249659144109662279e+00,1.221056164212571682e+00,1.186661986952128878e+00,1.145975524866075235e+00,1.100220591049272612e+00,1.052441540988223512e+00,1.007032680807648850e+00,9.688039632047853456e-01,9.418458348229145072e-01,9.285258670972723616e-01,9.289103460954697411e-01,9.407794324096034888e-01,9.602436211535528843e-01,9.828185836528695596e-01,1.004701202094291590e+00,1.023920287554672903e+00,1.041023075631581030e+00,1.059036791113376230e+00,1.082655085147993246e+00,1.116932612570449734e+00,1.166093904305530948e+00,1.233114987476959357e+00,1.320287193920272051e+00,1.430108427979160268e+00,1.565157621137845956e+00,1.725939283224383169e+00,1.907377802326209348e+00,2.096736488888491845e+00,2.276088682738770075e+00,2.429640254763420604e+00,2.552571869112712388e+00,2.659214373216218341e+00,2.791886709049435922e+00,3.019751716726837731e+00,3.398122133047287718e+00,3.990271856048392518e+00,3.345359889042876844e+00,0.000000000000000000e+00
3.707299133612871628e+03,1.655466977401395923e+01,8.713519684217240879e+00,5.673037631026303984e+00,3.630205867776961970e+00,2.385103100068442838e+00,1.692527698407461312e+00,1.303964123468218883e+00,1.057224515125664954e+00,8.706733172750346084e-01,7.137654148530854226e-01,5.831963495996702607e-01,4.845904809210445086e-01,4.206398471553330354e-01,3.872528933556591557e-01,3.756202790965695870e-01,3.761681382719890832e-01,3.814631291493866261e-01,3.871827699498093245e-01,3.916229314525442318e-01,3.946022331501575220e-01,3.964384396270602684e-01,3.973279705486704172e-01,3.971726292887929888e-01,3.957279611742166026e-01,3.928837133492985578e-01,3.888986924760958752e-01,3.844720784523822932e-01,3.806165462023521906e-01,3.783806460839367336e-01,3.785246237450399232e-01,3.812681281226933949e-01,3.861972416149233034e-01,3.923559744737166177e-01,3.984800434354016652e-01,4.032861094757197451e-01,4.057242369050499953e-01,4.051326862343819779e-01,4.012827234544202870e-01,3.943415893801249794e-01,3.847969932624804579e-01,3.733757089581544730e-01,3.609655317217030923e-01,3.485316706137114307e-01,3.370165562367930523e-01,3.272250469806533557e-01,3.197147728741496220e-01,3.147216682613951932e-01,3.121468022341619686e-01,3.116139420932697579e-01,3.125856296002667012e-01,3.145079515692446592e-01,3.169465058671245838e-01,3.196792362875505722e-01,3.227229895000514048e-01,3.262857503364376965e-01,3.306522997615022330e-01,3.360257058289121135e-01,3.423594557719956688e-01,3.492234712142177067e-01,3.557488283121553185e-01,3.606871969977576420e-01,3.625994390592908179e-01,3.601546786548976975e-01,3.524831309840700810e-01,3.394948565828371789e-01,3.220660604682818451e-01,3.020143653406725526e-01,2.818348447833323167e-01,2.642374797525920971e-01,2.515923650344511486e-01,2.454272568306665459e-01,2.461157495116446381e-01,2.528415028541983189e-01,2.638410051634872966e-01,2.768448693173564679e-01,2.895872345929544900e-01,3.002506305596840397e-01,3.077511843173947881e-01,3.118217540433955715e-01,3.129002335129253409e-01,3.118794253292223040e-01,3.098311896913490959e-01,3.078573614724267604e-01,3.071789030875415882e-01,3.094099105269079719e-01,3.167558453082158221e-01,3.318528362019378952e-01,3.573178829434834336e-01,3.956284354620515087e-01,4.499696755295678474e-01,5.253630478422152139e-01,6.271853733628195426e-01,7.543912000975288024e-01,8.917733239353882180e-01,1.015318164566224590e+00,1.114787439618589060e+00,1.197224171336589205e+00,6.345754163370711520e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.389596887228075957e+03,1.161823652447818667e+01,6.487392750986255230e+00,4.226052292284286693e+00,2.678752790324633981e+00,1.767911178340229261e+00,1.280042881558135726e+00,1.007157646444631904e+00,8.276113447870204753e-01,6.862849303218669927e-01,5.635872149331766501e-01,4.580997568787097407e-01,3.753203630430420601e-01,3.192848868704963872e-01,2.886739386091061177e-01,2.774304463368736373e-01,2.776262060561917044e-01,2.821740206813798113e-01,2.862251075138679823e-01,2.873009277152897556e-01,2.847442484680782204e-01,2.790311833421471044e-01,2.712159283864481463e-01,2.625526412901431073e-01,2.542453199586898194e-01,2.472807519287001932e-01,2.423302798084464027e-01,2.397188417551186501e-01,2.394507504233839845e-01,2.412689497665380378e-01,2.447233695294966649e-01,2.492352988311855588e-01,2.541580433115014914e-01,2.588389169459028860e-01,2.626818168040038204e-01,2.652004050413019343e-01,2.660489348054024261e-01,2.650251106622395492e-01,2.620525442385319703e-01,2.571599457297271130e-01,2.504730464655494648e-01,2.422235778200856338e-01,2.327646462254003290e-01,2.225728536621091602e-01,2.122201231120519616e-01,2.023112519966743794e-01,1.933999568021653181e-01,1.859082388611336123e-01,1.800757007463458237e-01,1.759564218798747026e-01,1.734651332584843941e-01,1.724577987141879820e-01,1.728198616296240941e-01,1.745317413416728192e-01,1.776865239689167375e-01,1.824478408602465129e-01,1.889535367770575069e-01,1.971884637810321916e-01,2.068626832296747153e-01,2.173354336686438848e-01,2.276185122330404986e-01,2.364761384265150479e-01,2.426153220924946452e-01,2.449361412275450900e-01,2.427906199535612153e-01,2.361875222402484709e-01,2.258830474025829704e-01,2.133167122873473320e-01,2.003861703013881668e-01,1.890974665020171697e-01,1.811664364994187704e-01,1.776687690388311647e-01,1.788296984973406223e-01,1.840069925560869624e-01,1.918632568321137488e-01,2.006677624926505032e-01,2.086385073144811919e-01,2.142435046970099510e-01,2.164148352911143824e-01,2.146633858222425917e-01,2.090989974396595952e-01,2.003677785659809252e-01,1.895345989015536359e-01,1.779606698284677269e-01,1.672188431043216683e-01,1.590317892445044512e-01,1.551622214089289076e-01,1.572416590726960495e-01,1.667441573394629895e-01,1.855186235318417309e-01,2.170389208518131441e-01,2.673771685323548253e-01,3.433173244938300117e-01,4.454980796673465582e-01,5.602587428572989303e-01,6.617425771482593477e-01,7.295824502106574849e-01,3.799765248839793719e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690357405229929782e+03,8.925941000429904904e+00,5.044261988709726197e+00,3.245912758131551445e+00,2.033687884037842508e+00,1.354356400042242337e+00,1.005424825736101369e+00,8.096238216104946206e-01,6.759508638297442307e-01,5.678655267805373663e-01,4.725392441160929935e-01,3.885676218502935320e-01,3.198607952991722736e-01,2.702269155902378150e-01,2.399949906322902116e-01,2.257469973320933576e-01,2.220887162409459492e-01,2.236966517252722553e-01,2.265594733076411738e-01,2.282751776440198888e-01,2.277849579358880439e-01,2.249630377556676164e-01,2.202830429103602716e-01,2.145862703307184483e-01,2.088930697401668035e-01,2.042126072459188035e-01,2.013551075394114376e-01,2.007823776430050500e-01,2.025314122207166334e-01,2.062243916683886014e-01,2.111553494569034517e-01,2.164297125871635363e-01,2.211275421155702303e-01,2.244600794902184837e-01,2.258902951707179863e-01,2.251939041004799580e-01,2.224504435641938005e-01,2.179728473511589604e-01,2.122016753868421757e-01,2.055986038513237801e-01,1.985687865317851686e-01,1.914259336092087593e-01,1.843953710485856656e-01,1.776375742084486675e-01,1.712724605748581208e-01,1.653920307836248271e-01,1.600603378058567394e-01,1.553088781687413378e-01,1.511383148506575125e-01,1.475337010892932565e-01,1.444928206692581707e-01,1.420596531075828672e-01,1.403502852738616191e-01,1.395582469668490699e-01,1.399302892344327087e-01,1.417111428622266633e-01,1.450651236718737414e-01,1.499912249586909940e-01,1.562538700147393100e-01,1.633516561158767644e-01,1.705405574534519797e-01,1.769173115150135533e-01,1.815554573076018641e-01,1.836733705730843880e-01,1.828030513850886496e-01,1.789226612558793006e-01,1.725172709130342319e-01,1.645428376165506967e-01,1.562879286481813901e-01,1.491525870706563173e-01,1.443871028792455269e-01,1.428470922394028120e-01,1.448190147866277866e-01,1.499514440580572705e-01,1.572991192248179293e-01,1.654621854474336851e-01,1.727938277539922962e-01,1.776554525483778901e-01,1.787035686478899987e-01,1.751775018473214762e-01,1.671237138663392019e-01,1.554723236227008309e-01,1.419102376972823099e-01,1.285708495113792871e-01,1.176329459545738670e-01,1.109415148540060930e-01,1.097386873279717207e-01,1.145852755368307052e-01,1.255984315029863019e-01,1.431539805718238800e-01,1.689879893223266427e-01,2.069480899503389204e-01,2.617482309155610976e-01,3.344479924288294437e-01,4.168722103137575408e-01,4.917285473303827370e-01,2.709528890107985588e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282191813822031463e+03,7.167395145944222001e+00,3.980033635916202073e+00,2.529315025063792355e+00,1.571839920661914025e+00,1.050371187064574441e+00,7.858619812956749717e-01,6.356455310657852520e-01,5.327786348750561674e-01,4.515681298835492741e-01,3.815311099788361582e-01,3.195033999586104900e-01,2.668199584036539118e-01,2.260077260981940561e-01,1.980823583150984057e-01,1.817857156677709640e-01,1.743744943306179129e-01,1.728050247804777673e-01,1.745089408386145402e-01,1.776085961631553023e-01,1.808152705915381797e-01,1.832926903280872044e-01,1.846148682431608123e-01,1.847877308932818208e-01,1.842374927706971754e-01,1.836968922315722896e-01,1.839911901437185637e-01,1.857846644553194371e-01,1.893678969956875680e-01,1.945487826559006428e-01,2.006736312137095968e-01,2.067666182836597200e-01,2.117464742592276017e-01,2.146627915158317024e-01,2.148924202267811778e-01,2.122496928880671652e-01,2.069901226588251597e-01,1.997183112290588092e-01,1.912363631981705281e-01,1.823800392430837136e-01,1.738835273509632962e-01,1.662951353255697762e-01,1.599451219435690241e-01,1.549523277103841412e-01,1.512523376141859943e-01,1.486347561207534695e-01,1.467852240979990175e-01,1.453334170109442658e-01,1.439085953542169061e-01,1.422000635098489008e-01,1.400142126335252868e-01,1.373160535098823243e-01,1.342433590215133532e-01,1.310859847831243319e-01,1.282304220718851751e-01,1.260781673610235354e-01,1.249538117019159539e-01,1.250227630267627676e-01,1.262377951405193877e-01,1.283280177259556176e-01,1.308347787837804699e-01,1.331889583041928893e-01,1.348156593897384126e-01,1.352470412068101924e-01,1.342223065616581223e-01,1.317553534103791946e-01,1.281551712372348550e-01,1.239917750502084470e-01,1.200107722841947944e-01,1.170104922346996840e-01,1.157035629902257168e-01,1.165866616313376569e-01,1.198369662816141795e-01,1.252445499579218635e-01,1.321832249135991844e-01,1.396253597862506801e-01,1.462200113137650248e-01,1.504665471820879896e-01,1.510051663773439024e-01,1.469953916733035826e-01,1.384783592834459010e-01,1.265682055420433438e-01,1.133439473184543189e-01,1.014214801430000784e-01,9.332055268929369263e-02,9.083122105770244370e-02,9.459680956708001187e-02,1.040860717015383990e-01,1.180557220015205216e-01,1.354968638015687232e-01,1.568361182028622791e-01,1.847079220077261497e-01,2.230791719684530050e-01,2.738269429286791512e-01,3.322614658324655190e-01,1.931686405984649746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.025186130133388815e+03,5.892506136831648256e+00,3.167708016806374705e+00,1.996298569468800910e+00,1.231630133257456627e+00,8.154065479616501300e-01,6.020683561320794297e-01,4.809968495310229519e-01,4.014162521430628128e-01,3.428132909385825933e-01,2.950198925997790100e-01,2.531204203676065134e-01,2.162026569156210720e-01,1.853726871036704693e-01,1.617490030335450302e-01,1.455408622691357345e-01,1.361286742127381377e-01,1.324821610779830516e-01,1.334356488893525261e-01,1.377423197231708307e-01,1.440639179850804752e-01,1.510523647255228863e-01,1.575541380847636230e-01,1.628484557213260575e-01,1.667909432000500014e-01,1.697793857542719276e-01,1.725443046937238378e-01,1.758420984167755330e-01,1.801598507792156467e-01,1.855253245809891927e-01,1.914704689233074630e-01,1.971447504358541103e-01,2.015329076025616506e-01,2.037088667766063232e-01,2.030556242888525709e-01,1.993977616784695372e-01,1.930229848384151237e-01,1.846021357027137211e-01,1.750427175103000943e-01,1.653213200429599627e-01,1.563342865184007835e-01,1.487892913705168296e-01,1.431424224297379866e-01,1.395736142969387084e-01,1.379906240441059473e-01,1.380556727095104963e-01,1.392341009461480206e-01,1.408661904557406419e-01,1.422598940535871881e-01,1.427951165373158304e-01,1.420229598397217685e-01,1.397396890967968208e-01,1.360173654775536645e-01,1.311812501236648276e-01,1.257362705848229789e-01,1.202576926021931558e-01,1.152708339577569741e-01,1.111480479804237143e-01,1.080469073838878635e-01,1.059025661432843324e-01,1.044729416160684182e-01,1.034220370111296194e-01,1.024182757229814833e-01,1.012230742017669050e-01,9.974962252375738081e-02,9.808087064157813839e-02,9.644637772784098173e-02,9.516753109454456627e-02,9.458754276155816043e-02,9.500463243833753846e-02,9.662256014248167546e-02,9.952260163824411254e-02,1.036485552692258394e-01,1.087879308438066128e-01,1.145358636881502051e-01,1.202481537425877101e-01,1.250213683842069934e-01,1.277627075187226791e-01,1.274033366067226503e-01,1.232494820504702049e-01,1.153721984707838238e-01,1.048624689510236074e-01,9.378234434095086836e-02,8.474386280919669889e-02,8.020410520696816259e-02,8.170394214677235978e-02,8.934242223583781228e-02,1.017470178296896455e-01,1.166769066479574068e-01,1.321981809003353048e-01,1.480975721986058646e-01,1.668236752522858357e-01,1.928637671352678440e-01,2.296983734876879846e-01,1.376463025039438848e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.504333551440541896e+02,4.927631674806850270e+00,2.541745965669587104e+00,1.595176783082554728e+00,9.766939108140768599e-01,6.336226871980592534e-01,4.555196306106703008e-01,3.572996143420819615e-01,2.976859504215328411e-01,2.580702785365276419e-01,2.281307162670858368e-01,2.020910096956775315e-01,1.778554276951519186e-01,1.556559431274348593e-01,1.365739858219018332e-01,1.216588970000047620e-01,1.116332419696456912e-01,1.068252000622413322e-01,1.070929374778487320e-01,1.117419941294800212e-01,1.195475358679412153e-01,1.289541573077440384e-01,1.384177196227940332e-01,1.467654993945790576e-01,1.534334623039051160e-01,1.584941982011198180e-01,1.624797326921563756e-01,1.660821144915272385e-01,1.698482783561143794e-01,1.739691078692857384e-01,1.782140152833909807e-01,1.820077621744521923e-01,1.846055472629602456e-01,1.853037831614789965e-01,1.836262384377424228e-01,1.794424252285210797e-01,1.729998473518663815e-01,1.648763278896032136e-01,1.558763340776584683e-01,1.469020015049196104e-01,1.388257741984372795e-01,1.323816414928225549e-01,1.280819196477770705e-01,1.261608906541991371e-01,1.265463045046346657e-01,1.288623329917885363e-01,1.324691444755921599e-01,1.365418416847366534e-01,1.401844417873283621e-01,1.425648144378905968e-01,1.430476075749007592e-01,1.412979546820030408e-01,1.373317094634355362e-01,1.314983946618099586e-01,1.243987274806855059e-01,1.167551977862926471e-01,1.092666618046958804e-01,1.024821386004353130e-01,9.672328922008953389e-02,9.207095646405444311e-02,8.841296977489411513e-02,8.553379805990320162e-02,8.321651694177108205e-02,8.132658446142457254e-02,7.985474574060709430e-02,7.891014826935689730e-02,7.867024793298509067e-02,7.930702105351508657e-02,8.091579342899650473e-02,8.347131928417608759e-02,8.682512190746068115e-02,9.074081629160550555e-02,9.494580658833040587e-02,9.916679084093171781e-02,1.031214653106116153e-01,1.064636273106593367e-01,1.087171846390153074e-01,1.092670210875753556e-01,1.074746065420648100e-01,1.029364348929035639e-01,9.581537302186432514e-02,8.709349183812609141e-02,7.857533437249711317e-02,7.254184275498785917e-02,7.109803009717304001e-02,7.541513325675046342e-02,8.517457824202144534e-02,9.852349681855260277e-02,1.127236259341800190e-01,1.254327872435534452e-01,1.362485852967963151e-01,1.478056688860268919e-01,1.654229651064678952e-01,9.719503455316456930e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.226000080749797689e+02,4.163821704498533727e+00,2.043195463982984350e+00,1.280552579389625079e+00,7.804180176710902028e-01,4.956464719582306389e-01,3.469638891712054085e-01,2.692049487464538982e-01,2.271377025863233479e-01,2.028843920977660420e-01,1.860961328219558897e-01,1.709621251873129633e-01,1.552294196040499563e-01,1.389799674051228062e-01,1.233927513345631638e-01,1.099435442709488370e-01,1.000004699789805163e-01,9.457241056862056294e-02,9.408650076601265955e-02,9.823667052171768110e-02,1.059996985091393867e-01,1.158589396883998035e-01,1.261777065542697973e-01,1.355919856651575384e-01,1.432836702484723279e-01,1.490508559017542645e-01,1.531788946952330754e-01,1.561903424966657183e-01,1.585817974429487576e-01,1.606366388536963896e-01,1.623547749821303843e-01,1.634915014006569633e-01,1.636668670653791957e-01,1.624990819874105319e-01,1.597239521475583846e-01,1.552773664776144202e-01,1.493322277680210475e-01,1.422915575295279067e-01,1.347452392540430255e-01,1.273998545518059966e-01,1.209909032271645202e-01,1.161862226162702627e-01,1.134900155502360231e-01,1.131587685732972776e-01,1.151423553782364440e-01,1.190638684350579790e-01,1.242485176693269022e-01,1.298046763623096900e-01,1.347497313807732855e-01,1.381621005712176664e-01,1.393318016340273080e-01,1.378785120068922732e-01,1.338102996058629091e-01,1.275081891571725468e-01,1.196389463881776388e-01,1.110162869316377032e-01,1.024438095496081058e-01,9.457712196590706277e-02,8.783638227252180131e-02,8.238562902590440551e-02,7.817633660950483454e-02,7.503531570805893613e-02,7.276641207319534121e-02,7.123424062095499998e-02,7.040626253651965927e-02,7.034401902754859603e-02,7.115081433004125100e-02,7.289687195746590020e-02,7.555009769147139065e-02,7.893873453283622998e-02,8.276111704543902270e-02,8.663982719764144746e-02,9.019832873918209870e-02,9.312564792470620634e-02,9.519700392753942253e-02,9.623936041018966991e-02,9.606553786017764385e-02,9.443265382638560412e-02,9.108786065989832315e-02,8.593069536720665536e-02,7.925216576231060295e-02,7.193754328744580984e-02,6.548736151645750958e-02,6.175155587313434224e-02,6.238446369507455458e-02,6.817721015112797323e-02,7.854781510106499665e-02,9.150012161537995903e-02,1.042521960350041854e-01,1.144891540979376399e-01,1.218848175598586103e-01,1.292499190994295388e-01,7.122493709562434383e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.232904554059449538e+02,3.528221684130397051e+00,1.633313287271040082e+00,1.022738923695724722e+00,6.245994511176311548e-01,3.924178953002001036e-01,2.712953869259263073e-01,2.120692526749982931e-01,1.846286280701453786e-01,1.719818352282928842e-01,1.640720236850088942e-01,1.555323084323224636e-01,1.445798878214110406e-01,1.316730670878854537e-01,1.182643452027130754e-01,1.060328066842119860e-01,9.651576421035353015e-02,9.088849131379928004e-02,8.976245617489791995e-02,9.303602332016662479e-02,9.989089038338903881e-02,1.089802143573327942e-01,1.187633323519746154e-01,1.278715462523621338e-01,1.353775369814390894e-01,1.408896926037736530e-01,1.444720571207156468e-01,1.464577000499197035e-01,1.472474874663416422e-01,1.471650641667492654e-01,1.463942182828036065e-01,1.449849921962703958e-01,1.428970655867979334e-01,1.400528753976714169e-01,1.363869963310500033e-01,1.318899180031035123e-01,1.266473911077598269e-01,1.208723305393647890e-01,1.149203103761691769e-01,1.092772769510033382e-01,1.045117629755846489e-01,1.011927836469972142e-01,9.978551286575226831e-02,1.005457801406096641e-01,1.034382244887724900e-01,1.081002491276243926e-01,1.138653797479166063e-01,1.198473115098077357e-01,1.250725698234157468e-01,1.286381378569572687e-01,1.298632331638238935e-01,1.284037109982336666e-01,1.243042722583978243e-01,1.179769091000573283e-01,1.101109199451622556e-01,1.015359467612972078e-01,9.307024622645812539e-02,8.538865537795636840e-02,7.893786788912310337e-02,7.391285338426799301e-02,7.029164767905445033e-02,6.791105825340806867e-02,6.655700966414029862e-02,6.604234498084524119e-02,6.625156647164162638e-02,6.714379554792704319e-02,6.871852817468844521e-02,7.095990818624124674e-02,7.378143473273711395e-02,7.699263603326601813e-02,8.030192119013798702e-02,8.335682216617734674e-02,8.580765550753727267e-02,8.736910262081483414e-02,8.785298731851895471e-02,8.715867667292381826e-02,8.523245527737108307e-02,8.203278379747648563e-02,7.754799477567082822e-02,7.189350636869829003e-02,6.546779106192275599e-02,5.908979817917296706e-02,5.400766313641782584e-02,5.168867023753403317e-02,5.338307203546724389e-02,5.957923953572577536e-02,6.958466982644420651e-02,8.150919452198727988e-02,9.283779504598158039e-02,1.015584479948342528e-01,1.075318648774040015e-01,5.678633925879660732e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
