vcf	model	NA_pop_est	EU_pop_est	t_est	m_est	theta	file	coeff
filt	split_mig	5.39074322098475	0.883022926993084	9.90833506145528	0.00881802872327249	13312.4723988751	702	4874.2210013456
filt	split_mig	5.40449808995585	0.879926070321105	9.95586898805069	0.00892512345741104	13278.0211498756	713	4861.60704081561
filt	split_mig	5.40671194160977	0.881502690031691	9.92086710624608	0.00891165076119898	13292.4259830833	724	4866.88121817637
filt	split_mig	5.39877359700544	0.884158324155902	9.92210109650637	0.00886094624070586	13295.1850820055	735	4867.89143307173
filt	split_mig	5.41021377756518	0.885961976924125	9.97272714196117	0.00880416994344066	13251.4885496692	746	4851.89240980858
filt	split_mig	5.37740584600091	0.878739960266975	9.9185221596451	0.00888940269857319	13328.7150869517	757	4880.16808983293
filt	split_mig	7.15604027166929	1.45473176955108	8.72905834511999	0.161094148140461	12505.3832395863	768	4578.71383991883
filt	split_mig	5.38378732312028	0.880912381793047	9.91229647339993	0.00892306016076582	13322.4884119707	779	4877.88825863016
filt	split_mig	5.36422963114571	0.87792840847366	9.87925984539998	0.00891672836888533	13366.3646570647	780	4893.95308181924
filt	split_mig	6.22783072828012	0.853111921976048	9.84755787013129	0.00423661349673895	12520.5488241072	791	4584.26655832865
filt	split_mig	5.38150963603954	0.881029542059182	9.89700224598861	0.0088691049078161	13332.4564515917	802	4881.53795093428
filt	split_mig	5.36438637820817	0.875728332446101	9.85645614973816	0.00894070825487521	13382.8579107802	813	4899.99191226574
filt	split_mig	5.39030835143752	0.884503805392787	9.93271372440111	0.00884383137369926	13297.4228312964	824	4868.71076131239
filt	split_mig	5.42444986957365	0.888336391413945	9.98028977246523	0.00907896057552868	13232.7639394849	835	4845.03659178563
filt	split_mig	5.4169654289997	0.886422790404686	9.98864740516471	0.00886165962778747	13235.783694068	846	4846.14224299502
filt	split_mig	5.41633886952997	0.887442213426786	9.97553699943111	0.00890583865112204	13242.7119900756	857	4848.67896531766
filt	split_mig	5.33637385584809	0.885067592370399	9.8575836005599	0.00887229766875502	13396.3225482027	868	4904.92184688148
filt	split_mig	5.42856049884561	0.888884108052546	9.96586274964516	0.00885832721706981	13232.3326423046	879	4844.87867688364
filt	split_mig	5.41118086567965	0.888518469578486	9.96713652525513	0.00886947835193466	13250.527203437	890	4851.54042305104
filt	split_mig	5.39598788990181	0.883761905061849	9.94092286476605	0.00889542027436498	13288.8026764633	891	4865.55458277069
filt	split_mig	5.41934870163438	0.887287832396484	9.9632274610756	0.00876092572438563	13244.4637687831	902	4849.32036056792
filt	split_mig	5.38004340171775	0.882551350844339	9.96176093676635	0.00894218151138611	13296.6779311075	913	4868.43802398488
filt	split_mig	5.39007428159483	0.881192346824478	9.90806896532863	0.00901567435818631	13319.1082371476	924	4876.65064336101
filt	split_mig	5.41020162895026	0.892972461182772	9.98366192598443	0.00888830816494643	13235.7891810102	935	4846.14425198089
filt	split_mig	5.41353841692948	0.891625418043353	9.97375336566528	0.00868354911736063	13236.8516522357	946	4846.53326458542
filt	split_mig	5.38235093074482	0.88224665380834	9.91316384334834	0.00890101148035508	13321.0976576708	957	4877.37904864924
filt	split_mig	5.34264562487507	0.882982151673079	9.86840070596799	0.00890311812769141	13387.2896366411	968	4901.61454182817
filt	split_mig	5.41719607581246	0.887612703646039	9.95956180685497	0.0088315636945733	13249.2657603222	979	4851.07855899319
filt	split_mig	5.40636686870953	0.883473587912219	9.93841148278406	0.00885382514257595	13279.1142828229	990	4862.00727988536
filt	split_mig	5.4068778117685	0.883645230248778	9.94772490920827	0.00884520699508744	13273.0240021944	1001	4859.77738803251
filt	split_mig	5.39463150234567	0.882903364437719	9.93322883379532	0.00888430674016713	13295.6852524285	1002	4868.07456518325
filt	split_mig	5.36753815657887	0.885361669226623	9.93840602085217	0.00898825871264741	13319.1246437564	1013	4876.65665046734
filt	split_mig	5.416342901275	0.886872280075569	9.96103179173413	0.00870167195271802	13248.5978517836	1024	4850.83401134432
filt	split_mig	5.42194710745605	0.886101642554648	9.98534797998108	0.00891280211295461	13233.6435818056	1035	4845.35866351992
filt	split_mig	5.39861427375219	0.885989126936964	9.94446579239508	0.00891043693361392	13280.8009607644	1046	4862.62483917853
filt	split_mig	5.41478129237617	0.88895862434856	9.98019576110263	0.0087880939290665	13237.6873041433	1057	4846.83922969512
filt	split_mig	5.38656606353194	0.883440442044134	9.89615812422245	0.0089536404596791	13325.0041154754	1068	4878.80935686709
filt	split_mig	3.2585823308582	0.863567844935017	7.0835411279673	0.0318942023268088	19129.0917701444	1079	7003.91467858246
filt	split_mig	5.43164443092613	0.883933273415357	9.96326580550663	0.00877210159640948	13236.9892071495	1090	4846.58362886259
filt	split_mig	5.41124951701787	0.883746803474165	9.94164465072151	0.00881542617728993	13271.2039982719	1101	4859.11101284121
filt	split_mig	5.38374664682049	0.88494781307577	9.89942969791726	0.00873337479668779	13320.5642558548	1112	4877.18374921456
filt	split_mig	5.36717030496095	0.878616986610856	9.87463655994324	0.00896981359996846	13365.5096870704	1113	4893.64004359637
filt	split_mig	5.38727403564166	0.88269340322466	9.92442924364002	0.00896305036355991	13309.8268944227	1114	4873.2523778642
filt	split_mig	5.4179530451614	0.887876097896368	9.96499104501555	0.00890236232019814	13246.1053767519	1116	4849.92141796716
filt	split_mig	5.38945702537744	0.88568189036798	9.93416205114658	0.00880069691841161	13295.0339911674	1117	4867.83611275901
filt	split_mig	7.64769638738462	0.620274972814082	9.63602460779691	0.0116082430107377	11944.8055735421	1118	4373.46425510475
filt	split_mig	5.37082004707226	0.880371767884481	9.86938655355673	0.00879788690036786	13359.2651509009	1119	4891.3536727083
filt	split_mig	5.39020880814717	0.882164849865193	9.91889019410453	0.00890588948255653	13309.7996557694	1120	4873.24240471932
filt	split_mig	5.41996056174611	0.890667546411271	9.97168234367193	0.00881807503472198	13234.7400413334	1121	4845.76012058194
filt	split_mig	5.34487911842666	0.880345497739762	9.87914637095516	0.00899164266424258	13384.3599574338	1122	4900.54187076516
filt	split_mig	5.4172398091702	0.882325923055429	9.97252250142332	0.00886094992978259	13250.7515237646	1123	4851.622555567
filt	split_mig	5.39384556598266	0.882216721346401	9.92559974382925	0.00890749084880198	13302.1710610347	1124	4870.44927542278
filt	split_mig	5.40510209570511	0.884768600502333	9.95064544017559	0.00888801969310383	13272.1431757506	1125	4859.45488274407
filt	split_mig	5.40057193178284	0.88985397015862	9.98975102894014	0.0089388092110588	13248.1289195907	1126	4850.66231678043
filt	split_mig	5.45627878997799	0.884846923382794	9.9724827658869	0.00891626922215018	13206.9913882514	1127	4835.60024467318
filt	split_mig	5.39735562270859	0.887210279288267	9.9585433558813	0.00890667776173221	13272.3700180247	1128	4859.53793864408
filt	split_mig	4.71661524744911	0.968663840102675	9.57324261767561	0.0237811099764183	14338.1974833119	1129	5249.77939488573
filt	split_mig	5.36366361349949	0.879709539484158	9.88701921627011	0.00896436061703364	13360.4921442029	1130	4891.80292333147
filt	split_mig	5.36073553106864	0.87870934169475	9.87299578537434	0.00893013519505525	13372.5624962111	1131	4896.22235508608
filt	split_mig	5.43356724960438	0.891749133319925	9.97056768316882	0.00881626972003012	13219.4615073353	1132	4840.16604691539
filt	split_mig	5.40055202849677	0.885093618963726	9.93711097553056	0.0089361067911994	13284.6163728112	1133	4864.02181195489
filt	split_mig	5.41970426486914	0.882915476020097	9.98996201476344	0.00898774250982546	13239.5188200819	1134	4847.50981988939
filt	split_mig	5.4043766950679	0.883940444689327	9.94501684511457	0.00888792858771837	13277.3161750558	1135	4861.34892173982
filt	split_mig	5.38380675486522	0.884599046476849	9.92044777304451	0.00889826371314489	13311.7552430106	1136	4873.9584223091
filt	split_mig	5.4311127599957	0.885740292113613	9.98950658160864	0.0088889467585372	13222.0083802252	1137	4841.09855749312
filt	split_mig	4.65933031959672	0.630892857846639	9.98014619172489	0.0183290499502273	14771.1848387491	1138	5408.3131366246
filt	split_mig	5.38951129280483	0.882067245064089	9.92001619139925	0.00890231590505334	13310.0114361411	1139	4873.31994586303
filt	split_mig	5.35725044128011	0.877054268339487	9.86435507654565	0.0088485620075865	13382.5724193521	1140	4899.88738259816
filt	split_mig	5.36113334401603	0.882393542377281	9.91485369001786	0.00888302807606238	13342.1808712468	1141	4885.09844436394
filt	split_mig	5.41068136475106	0.881754208281976	9.93918299864991	0.00888309119842961	13277.2772799552	1142	4861.33468071002
filt	split_mig	5.35013008446179	0.879540660842142	9.85069295411519	0.00896692263673577	13395.6554773572	1143	4904.67760594508
filt	split_mig	5.41404697809195	0.89051820908939	9.93074941172751	0.00895441537383678	13265.7378812783	1144	4857.1096519033
filt	split_mig	5.36471636071174	0.881795743557358	9.88109673075293	0.00906272533004929	13360.8175036099	1145	4891.92205023795
filt	split_mig	5.34124105868707	0.881849281991683	9.84429965794372	0.00873760082666566	13401.7464543808	1146	4906.90775277563
filt	split_mig	5.38280446754084	0.881854842709047	9.88565343026389	0.00890498013719971	13336.6474600548	1147	4883.07244436687
filt	split_mig	5.36579413719403	0.878188597841567	9.86447039982856	0.00893582424658984	13372.8650564603	1148	4896.33313432202
filt	split_mig	5.38281013886228	0.880155215919726	9.83713632772047	0.00891240728346517	13366.6589995978	1149	4894.06085222532
filt	split_mig	5.40131894029542	0.881452680087728	9.9356914855075	0.00880105128891862	13288.3260150454	1150	4865.38005823279
filt	split_mig	5.41708615829873	0.879636067319588	9.96997176205725	0.0089252324861924	13257.4686129052	1151	4854.08194672862
filt	split_mig	5.38947734545215	0.890946366345913	9.94986668821627	0.00883567221970149	13278.5675074734	1152	4861.8070838728
filt	split_mig	5.36912781852968	0.87880997959186	9.86604043756241	0.0091174775658523	13370.1024194727	1153	4895.32162400143
filt	split_mig	5.40278791756627	0.886265538144864	9.92923651827439	0.00882056335403765	13283.1014451562	1154	4863.46713721302
filt	split_mig	5.4005315690066	0.88644322811809	9.97377650279479	0.00887841686809753	13261.4077912924	1155	4855.5242352418
filt	split_mig	5.39233443832384	0.880111748066358	9.94284652719526	0.00898500481746163	13298.642030676	1156	4869.15715827329
filt	split_mig	5.42858241763425	0.888581332176057	9.9710875953168	0.00881310767606441	13229.2432867385	1157	4843.74754201029
filt	split_mig	5.40391456987719	0.883341763008847	9.93354075640555	0.00875087145700297	13283.0890307441	1158	4863.4625918073
filt	split_mig	5.36365680019429	0.880924299883655	9.90733396185394	0.0089063920605174	13346.3615074711	1159	4886.62914011098
filt	split_mig	5.43534278577172	0.889707261377869	9.98266169226523	0.00886518321920457	13214.8530522816	1160	4838.47870982777
filt	split_mig	5.44070073942182	0.891895314511241	9.98969003434432	0.00880406671827728	13201.145092455	1161	4833.45968528669
filt	split_mig	5.42766802881761	0.885855071334242	9.98509362909301	0.00885275504349777	13227.313970515	1162	4843.04114327585
filt	split_mig	5.40452355294616	0.883881527657155	9.91793706925366	0.008971193377664	13293.4911395232	1163	4867.27121394376
filt	split_mig	5.42983873777592	0.887907895241531	9.9774181557565	0.00877430123096789	13224.9291413139	1164	4842.1679632813
filt	split_mig	5.34967629271958	0.875782016228892	9.84251083696433	0.00896851750999314	13406.7773197744	1165	4908.74975094259
filt	split_mig	5.38541499181804	0.888937117371219	9.9444026841205	0.00889350912700561	13289.8705081452	1166	4865.94555804965
filt	split_mig	5.3818949244326	0.883008739195771	9.9165183730537	0.00892866337433366	13318.9162364087	1167	4876.5803443207
filt	split_mig	5.39393204624403	0.887702180117795	9.97415940870927	0.00873092532428374	13263.994603098	1168	4856.4713690312
filt	split_mig	5.40495505604405	0.886088484274975	9.95169285098169	0.00887407541609214	13269.44789047	1169	4858.46803253881
filt	split_mig	5.41384059705458	0.883096025201057	9.95617393282923	0.00886242407770393	13262.1563141494	1170	4855.79829897093
filt	split_mig	5.40955540530083	0.889674533263485	9.95781399784874	0.00885776005987038	13255.3965513894	1171	4853.32328331481
filt	split_mig	5.36201022881419	0.87551894439821	9.85214266781011	0.00894945901564507	13388.2859081394	1172	4901.97931610259
filt	split_mig	5.42861148166025	0.890564447507861	9.97183095394406	0.00884453746754614	13226.1803833081	1173	4842.62609230671
filt	split_mig	5.4195352962584	0.883023001806594	9.97724964822894	0.00888657859658168	13245.0335634062	1174	4849.5289848441
filt	split_mig	5.42444786877448	0.88833387490035	9.97596343896396	0.00869013743807144	13229.4548840399	1175	4843.82501612474
filt	split_mig	5.3648331098375	0.877171708013095	9.87416198531298	0.00903061322228744	13371.456107873	1176	4895.81726269515
filt	split_mig	5.43234396896401	0.889278109161109	9.97770853644941	0.00879297074011039	13220.3051237784	1177	4840.47492815554
filt	split_mig	5.36306019759406	0.879646447336778	9.8628912478767	0.00880054565656823	13372.3684827913	1178	4896.15131912394
filt	split_mig	5.36814224446067	0.883564565972887	9.88760644929726	0.00893773308469184	13348.8952754992	1179	4887.55685248213
filt	split_mig	5.4122740508448	0.885764929515446	9.96588012366333	0.00882876854446634	13253.7751713696	1180	4852.7296321652
filt	split_mig	5.41388306380859	0.88450962380124	9.96177228316647	0.00887368378902865	13256.976046172	1181	4853.90159862771
filt	split_mig	5.39248779499361	0.8823877336287	9.92831983811342	0.0088025024894081	13300.2813706576	1182	4869.75738527299
filt	split_mig	5.43059552737649	0.889776245621181	9.98288198943935	0.00870073799128744	13217.1587652113	1183	4839.32292223612
filt	split_mig	5.42256247685346	0.887210510593596	9.98045818127833	0.00885323242068817	13233.0890504337	1184	4845.15562772177
filt	split_mig	5.41087185647894	0.88539219697945	9.96435007116496	0.00886458173934032	13257.1969212773	1185	4853.98246971196
filt	split_mig	5.37205420405471	0.885070376684085	9.91640720621649	0.00891234154720372	13325.9139743535	1186	4879.14249207436
filt	split_mig	5.37355644920998	0.88215704570765	9.89414963874232	0.00890444929662445	13341.2239299964	1187	4884.74807044391
filt	split_mig	5.40701476283278	0.8859229422483	9.96637532910044	0.00887582548648643	13259.4601638109	1188	4854.81113203387
filt	split_mig	5.42367453554913	0.888399859946898	9.96186283508106	0.00880657809568897	13239.6324964099	1189	4847.55144127486
filt	split_mig	5.41138269453754	0.890739677819629	9.97890083288789	0.00879549748400636	13239.2902190053	1190	4847.42612002244
filt	split_mig	5.37642436802575	0.880631659149693	9.90328604992532	0.00891622003338113	13335.6609725183	1191	4882.71125238661
filt	split_mig	5.41700444351274	0.887073106371797	9.97011797416761	0.00896366153390388	13246.423015669	1192	4850.03771809791
filt	split_mig	5.39429650131143	0.883171972587276	9.92887335562651	0.00889282896835475	13298.1597364685	1193	4868.98057134904
filt	split_mig	5.40177389655395	0.886855832383491	9.95613937643325	0.00887802888211836	13269.1887327937	1194	4858.37314469599
filt	split_mig	5.41261891009497	0.886883121798455	9.96972642020029	0.0088770812541234	13250.2567012716	1195	4851.4413815435
filt	split_mig	5.40407458003579	0.88494562158199	9.95841635876171	0.00886312597379504	13268.283522335	1196	4858.04171145833
filt	split_mig	5.36201159315685	0.876976235257324	9.88413989539109	0.0089532392180568	13368.0429056055	1197	4894.56755477647
filt	split_mig	0.235342217820222	0.017028652027072	6.67908823634764	0.582826303431981	175618.937462224	1198	64301.0169384241
filt	split_mig	5.43142485281684	0.8898336052161	9.98946075022253	0.00876089947504679	13213.4748494288	1199	4837.97409542648
filt	split_mig	5.40971844846244	0.885652893438448	9.95935724038836	0.00880474780193471	13259.8771364149	1200	4854.96380214371
filt	split_mig	5.37650938111058	0.873854225534916	9.90050635230374	0.00898298682741731	13348.833454211	1201	4887.53421727116
filt	split_mig	5.43773466950958	0.887484706837266	9.98994044744487	0.00871968277919028	13209.6854105426	1202	4836.58663244823
filt	split_mig	5.38383673249764	0.884044584439285	9.8931201523451	0.00884209787693524	13327.0049055796	1203	4879.54192500718
filt	split_mig	5.41808574535023	0.890205726859087	9.96473154787343	0.00873062455049706	13239.967156173	1204	4847.67397340839
filt	split_mig	5.41362113525005	0.886556661321351	9.96781330498746	0.00886568129236912	13250.6040396215	1205	4851.56855580752
filt	split_mig	5.43615456621692	0.885683286916161	9.96782859932323	0.00873978495122743	13226.5781119147	1206	4842.7717164304
filt	split_mig	5.38812367631602	0.880171184311	9.88625531705451	0.00872231248919722	13330.659336789	1207	4880.87995635215
filt	split_mig	5.38835522385981	0.883789074801773	9.93287705572186	0.00893328708038404	13301.8302775118	1208	4870.32450113935
filt	split_mig	5.3991029590195	0.88449085639837	9.94332333052517	0.00888905470288342	13282.9550365832	1209	4863.41353126216
filt	split_mig	5.3814152138725	0.884930000536257	9.95463801712317	0.00885268370210816	13294.1151637335	1210	4867.49969380986
filt	split_mig	5.41817539723997	0.883993230295204	9.95621759297373	0.00876726315673082	13254.7912275926	1211	4853.10165040737
filt	split_mig	5.41169785090756	0.887971713406798	9.96400363059368	0.00885013556801101	13252.283157349	1212	4852.18334700827
filt	split_mig	5.42342408937764	0.889671661345253	9.98665664359386	0.00882494452650039	13224.5403003404	1213	4842.0255932705
filt	split_mig	5.41379411720636	0.887889074829073	9.97962181329906	0.00883502414826948	13241.3901288362	1214	4848.19497980236
filt	split_mig	5.42531246063874	0.887515264659256	9.98404712408849	0.00882889218095925	13227.4143106965	1215	4843.0778817723
filt	split_mig	5.42167958787708	0.875964571575835	9.96793764979945	0.00883945764376563	13258.2499354424	1216	4854.36801971383
filt	split_mig	5.4203842759199	0.878076666048252	9.96429033125435	0.00892766990311405	13259.6229275102	1217	4854.87072624129
filt	split_mig	6.33431292350814	0.655170359493695	9.94722045789367	0.0297870778608231	13036.7463108307	1218	4773.26680976519
filt	split_mig	5.41596726270582	0.881300827243289	9.94401290715126	0.0087754781988929	13268.1827349232	1219	4858.00480921324
filt	split_mig	5.42436344804143	0.885235344785247	9.95613794848674	0.00890361758918101	13248.4231237216	1220	4850.77003651201
filt	split_mig	5.37987990214794	0.879248071506653	9.89911301106592	0.00891682621395929	13336.5209656728	1221	4883.02612978647
filt	split_mig	5.38684462262367	0.885726246206051	9.92653551032203	0.00907269518629693	13305.9397672556	1222	4871.82914735486
filt	split_mig	5.41912138525573	0.886733554542384	9.98552813498647	0.0088980571454569	13235.2960839923	1223	4845.96370972184
filt	split_mig	5.37929320902141	0.884805499738465	9.91435338049562	0.00890566110689622	13319.7060795443	1224	4876.86953703292
filt	split_mig	5.41045902331099	0.884783203036866	9.9258224009369	0.00878175025827813	13278.6889733892	1225	4861.85155733348
filt	split_mig	5.42547935081901	0.886500496189045	9.98563393358615	0.00879597617849916	13227.4623093627	1226	4843.09545597638
filt	split_mig	5.34348541365302	0.874313513461491	9.85102998482272	0.00900660516462777	13411.520766411	1227	4910.48651377087
filt	split_mig	5.41776968312792	0.885774122299212	9.98912538044407	0.00894128536090225	13236.8614096502	1228	4846.53683715956
filt	split_mig	5.36898272041014	0.877967598899784	9.87462789404078	0.0089231939730644	13363.9307862396	1229	4893.06194575264
filt	split_mig	5.41429008617668	0.886492645424012	9.96655069893676	0.00886881912575954	13250.7457034829	1230	4851.6204245324
filt	split_mig	5.25870009604843	0.846428506741926	9.95995223352904	0.0100004060404027	13502.4310684192	1231	4943.77235955595
filt	split_mig	5.40428510936888	0.886825477545201	9.95758413113847	0.00887648505580451	13265.7776847587	1232	4857.12422552676
filt	split_mig	5.4160275389472	0.888463639854135	9.98450391218523	0.00884409136300293	13235.6066728342	1233	4846.07742854211
